PMCID,ID,Label,Selected Text,Start,End,Valid Prompt
3751568,13849,significantly increase,"Significant differences between treatment groups were noted for parent-reported overall psychosocial health (p=0.009), specifically self-esteem (p=0.034), mental health (p=0.001) and behaviour (p=0.019), in favour of exercising into the hypermobile range (n=11) compared to neutral only (n=14).",6025,6319,True
3494227,13517,significantly decreased,"There were significant reductions in anxiety (P<0/001), depressive (P<0/001) and worry symptoms (P<0/001) from baseline to end of treatment.",4817,5014,True
3659039,12556,significantly increase,"Plasma PC DHA did not change significantly in the control group (P > 0.05; Figure 1). Plasma PC DHA increased in the treatment group (P < 0.001),",18478,18671,True
3636954,12293,significantly increase,The mean change in alveolar crest level between control and experimental groups was significant (P=0.02).,4879,5001,True
4511442,13212,no significant difference,"When we compared the two weaning groups, we found no significant difference in the Pimax (p =0.270) and Pemax (p =0.058) measured before the SBT. There was also no significant difference between the two groups concerning the FVC or the RSBI",24427,24720,True
1913939,13523,no significant difference,"Subjects using the Web-based program performed significantly better than the print group on Attitudes Toward a Healthful Diet (F1,415 = 7.104, P = .008) and Dietary Stage of Change (F1,408 = 6.487, P = .01), but there were no significant group differences on the five other dietary measures.",5747,6094,True
4733105,13606,significantly increase,"Group V showed the greatest increase in high‐gamma power in the left MFG from 100 to 200 msec in the target condition. In addition, Groups V and P showed increased high‐gamma power compared to Group C (which exhibited decreased high‐gamma power) in the left thalamus from 0 to 100 msec and from 200 to 300 msec in the nontarget condition",49966,50303,True
5809707,11685,no significant difference,"There were also no differences in the incidence of desaturation (P = 0.922), hypotension (P = 0.880), coughing (P = 0.269), or hiccups (P = 0.727) among the three groups",16164,16334,True
4771973,11996,significantly decreased,"The metformin group gained less weight (between-group difference −2.6 kg (95% CI −3.3 to −1.8), p<0.001).",12673,12779,True
1915612,11321,no significant difference,"After 12 weeks there was no significant difference between the two treatment groups in decrease of neck pain intensity on VAS (−7.0 mm, 95% confidence interval (CI) [−20.7 to +6.7]), mean number of neck pain days (−1%; 95% CI [−15% to +13%]), neck pain hours per day (−0.14; 95% CI [−3.0 to +2.7]",3212,3508,True
5850777,12615,no significant difference,"In the intention-to-treat (ITT) population, the mean (SD) number of oocytes retrieved (primary endpoint) was 3.3 (2.71) in the r-hFSH/r-hLH group compared with 3.6 (2.82) in the r-hFSH group (between-group difference not statistically significant).",8072,8320,True
3525331,13141,significantly decreased,"Compared with the placebo group, the CXDT-HFG group showed significant reduction in migraine days and attacks frequency at week 12 and follow-up period (P < 0.05)",7461,7640,True
3682309,13845,no significant difference,"Mean RRT dose, mL/kg/hr	33.6 ± 7.4	34.7 ± 4.4	0.50",31104,31217,True
3664406,13559,significantly increase,Mothers were more likely to state that using a bathing product left their neonate smelling good (p < .001).,58265,58389,True
5729492,12665,no significant difference,"There was no significant difference in BMI changes (%) from baseline to the end of the study between the control and feedback groups (−0.3 [4.6] vs. 0.04 [4.8]; 95% CI, −1.7 to 1.2).",36200,36383,True
5873437,13591,significantly decreased,Fewer ELAD subjects had positive postdischarge PEth than controls (28% versus 52%; P < 0.05).,81535,81646,True
3793517,13552,no significant difference,Serum ferritin non-significantly differed between the two therapy groups,5189,5262,True
3636841,12305,no significant difference,"no statistical difference was seen in microbial growth, total bacterial count, and lactobacilli count in both the groups (P = 0.36).",3670,3819,True
5986513,12648,no significant difference,". There was no difference between high and standard HMF groups for weight gain (mean difference (MD) −14 g/week; 95% CI −32, 4; p = 0.12), length gain (MD −0.01 cm/week; 95% CI −0.06, 0.03; p = 0.45) or head circumference gain (MD 0.007 cm/week; 95% CI −0.05, 0.06; p = 0.79),",5226,5553,True
3669033,12808,significantly increase,"Stress hormone profile (salivary cortisol and testosterone) was significantly improved by TA supplementation, with reduced cortisol exposure (−16%) and increased testosterone status (+37%).",4459,4648,True
5093191,13788,significantly decreased,"A significant difference (unadjusted for multiplicity) in favour of men in the intervention was also found for resting heart rate (M diff = −3.76 beats/min, p = 0.034).",5509,5723,True
4745915,13838,no significant difference,"no differences in the course of the 12-week time period could be detected between the patient groups for the absolute number of CD80+ and CD86+ cDC,",35090,35261,True
1522015,13518,significantly increase,"The mean log retinal area when the participants were on lutein was 0.018 higher (95% CI: 0.001, 0.036, p value: 0.038) than when they received placebo,",35228,35381,True
1794625,11216,no significant difference,"VAS scores (scale 0–10) indicated a trend towards increased patient satisfaction while using APAP with C-Flex (7.9 vs 7.2, p = 0.07)",4291,4440,True
3782125,12243,no significant difference,There was no significant difference in the patterns of NRT use between subjects in the A1 and A2 groups,22062,22165,True
3781573,13576,significantly decreased,"HbA1c was significantly lower in the IS strategy arm than in the IP strategy arm, and this difference was maintained through study end (7.1 ± 1.4 vs. 7.6 ± 1.4% in IS vs. IP at year 4, P < 0.01).",22016,22239,True
5745479,13645,significantly increase,"A significantly higher proportion of any AEs (diarrhoea or nausea or rash) (OR = 1.31, 95% CI 1.05–1.64, number needed to harm (NNH) = 24) and of diarrhoea (OR 1.43 95% CI 1.08–1.90, NNH = 29) was reported in the amoxicillin group during the first week after randomisation.",7113,7387,True
1821028,11432,significantly increase,HDL-cholesterol was increased by 10.02 mg/dl (P-value: .000).,20319,20380,True
5822856,13533,significantly increase,"A significant improvement was noted after 4 weeks in both G1 and G2 (p<0.0001), but not in CG",20003,20114,True
5827042,13638,significantly increase,dexmedetomidine group had a significantly shorter time to recovery (p < 0.001).,15675,15754,True
2797957,13879,no significant difference,"there was no difference in mean change in superficial (P = 0.72; 9.1; −15.3 to 21.93), deep (P = 0.38; 10.5; −12.2 to 30.8), and muscular (P = 0.26; 10.3; −9.15 to 33.0) pain VAS.",8572,8803,True
3474842,12537,significantly decreased,The policy of T&P resulted in a significant reduction in the influenza attack rate amongst residents: 93/255 (36%) in residents in T facilities versus 91/397 (23%) in T&P facilities (p = 0.002),9876,10069,True
3647148,12250,no significant difference,"Comparing the 36 retinol-allocated versus 36 control blocks in analyses of the primary outcome, deaths per child-care centre at ages 1·0–6·0 years during the 5-year study were 3·01 retinol versus 3·15 control (absolute reduction 0·14 [SE 0·11], mortality ratio 0·96, 95% CI 0·89–1·03, p=0·22),",5965,6259,True
5741948,13730,no significant difference,"There were no differences in adjusted health and social care costs (£95, 95% CI -£1410 to £1599) or societal costs (£675, 95% CI -£1039 to £2388) between the intervention and control arms.",13921,14109,True
3661555,13813,no significant difference,Median time from initial sick leave to partial return-to-work was 194 days (range 14–435) versus 192 days (range 82–465) (p = 0.90),7687,7818,True
5827475,12474,significantly increase,"Significantly higher PIP was recorded with I-Gel™ than PLMA during maximum flexion (17.7[4] vs. 14.6 [2.4] cm H2O, P = 0.001)",15971,16164,True
5985618,13755,significantly increase,"Pain levels in Group A were greater than in Group B at all time points, and the differences between the two groups were statistically significant (P<0.05).",18775,18930,True
3474778,13782,significantly increase,"The quality of water stored in intervention households was significantly better than in control households (3 vs. 181 TTC/100 mL, respectively, p<0.001).",7142,7319,True
5862001,13414,significantly increase,"Smoothness indexes and treatment-on-variability indexes were significantly (P = 0.0001) higher under olmesartan dual (1.53/1.22, 1.67/1.29, 2.05/1.59), olmesartan triple (2.47/1.85, 2.80/2.06, 3.64/2.67), or active control dual combination (1.70/1.26, 1.85/1.33, 2.29/1.65) than under monotherapies (control: 0.86/0.73, 0.80/0.65, 1.01/0.82; olmesartan: 1.02/0.86, 0.95/0.78, 1.23/1.00).",5695,6100,True
3931289,13624,no significant difference,"there was no significant difference between groups in exacerbation rate during the study period (2.04 exacerbations per person year in esomeprazole group 95% CI (1.33, 4.14) compared with 0.59 exacerbations per person year in placebo group (95% CI (0.19, 1.82), p = 0.07.",22287,22558,True
3409545,13532,no significant difference,"Within group, comparison of the treatment results revealed that both conditions were associated with a statistically significant changes in salivary cortisol, negative affect, positive affect, and pain (P < .05),",17449,17679,True
3409545,13532,no significant difference,"According to between-group  t-tests, no significantly greater improvement in outcomes resulted when the two treatment conditions were compared.",18010,18170,True
3757635,13563,significantly decreased,The medians of the visual analogue scale values were significantly lower in the glue group (P < 0.05),3707,3825,True
5066860,13455,significantly increase,"After the NUT period, participants showed a significant reduction in MRS score (18.4±5.4) in comparison to baseline (28.4±5) and the placebo period (28±5.2) (P<0.0001 for both comparisons). Furthermore, at the end of the active-treatment period, we observed a significant reduction in triglycerides, total and low-density lipoprotein cholesterol plasma levels and an increase in high-density lipoprotein cholesterol plasma concentration versus baseline and versus placebo (all P<0.04).",5285,5807,True
1079844,11826,no significant difference,there were no significant differences between the treatment groups in the numbers of deaths from all cancers or from cancers at particular sites,37663,37808,True
4469426,12400,no significant difference,"Endothelial function was evaluated plasma E-selectin, VCAM-1, and NO. E-selectin and NO levels were not affected by either diet.",38723,38852,True
5773984,12621,significantly decreased,"It was found that the mean time taken for implant placement in Group A (13.34 ± 1.95) was less than the mean time taken for implant placement in the Group B (17.50 ± 2.24), which was highly significant (P = 0.048)",14429,14659,True
2365983,13716,no significant difference,"Morbidity and reoperation rates in the total laparoscopic, hand-assisted laparoscopic, and open groups were comparable (29 vs. 20 vs. 23 percent and 17 vs.10 vs. 13 percent, respectively)",4707,4966,True
4358417,13611,significantly decreased,"Abdominal total fat area, abdominal visceral fat area, body weight, and body mass index decreased significantly in the rosehip group at week 12 compared with their baseline levels (P<0.01) after receiving the rosehip tablet intake, and the decreases in these parameters were significantly higher when compared with those in the placebo group.",4946,5305,True
4733222,12652,significantly increase,mean average weekly compliance was significantly greater for participants in ePaper conditions (mean [SD] 0.91 [0.2]) than for those in Mobile conditions (mean [SD] 0.39 [0.38],43285,43462,True
4681166,12812,no significant difference,No systematic effects of the interventions were found for serum lipids.,5869,5940,True
5809707,11686,no significant difference,There was no difference in operator feasibility in the groups as rated by the endoscopist (P = 0.595),16724,16826,True
3258215,13460,no significant difference,"Of the 37 pharmacies in the intervention group, 17 pharmacies (50%) provided EAFD and 12 pharmacies (35.3%) provided EASD compared to 14 pharmacies (45.2%, P = 0.715) and 12 pharmacies (38.7%, P = 0.899), respectively, of the 34 pharmacies in the control group.",4895,5191,True
5856421,12923,no significant difference,The duration of surgery did not significantly differ between the groups (67.3 vs. 64.3 mins; p = 0.30).,6735,6839,True
3685779,12074,no significant difference,Within group differences in interleukin 6 and F2-isoprostane only for group 1 was marginally significant (P<0.1).,13263,13396,True
1177952,11245,no significant difference,There were no differences between the two groups in the time course or magnitude of CK-MB release: the peak CK-MB level was 249 ± 228 U/L in the GIK group and 240 ± 200 U/L in the control group (NS).,6376,6576,True
5755650,13389,no significant difference,Systolic and diastolic blood pressure decreased significantly in both groups,18592,18668,True
5807510,13720,significantly increase,"Among infants enrolled in the first 25 days of life, the rate of neonatal diagnosis was higher in cases (32%, 7 of 22) than controls (0%, 0 of 23; difference, 32% [95% CI, 11–53%];p = 0.004).",10199,10408,True
3532083,12056,no significant difference,"partially reflecting similar recurrence rates (10% for 4LB and 13% for SSB at 52 weeks, data not shown)",36613,36716,True
5827507,13674,no significant difference,"ly, the mean differences for (a) Group 1 (5% KNO3)–Group 4 (placebo) and (b) Group 2 (diode laser)–Group 3 (synergistic application of 5% KNO3 and diode laser) were insignificant for any of the tests (P > 0.001)",20170,20398,True
1950208,11571,no significant difference,"On average, by the age of 4 y, children will have had 1.12 (95% CI: 0.97 to 1.28) episodes of anaemia with a PCV of <25%; nearly half these episodes are in children aged less than 1 y (Table 1). This corresponds to an incidence rate of 0.77 episodes/PYAR.",31831,32144,True
3669033,12805,significantly decreased,"Significant improvements were found in the TA group for Tension (−11%), Anger (−12%), and Confusion (−15%).",4351,4459,True
1913939,13524,no significant difference,The ANCOVA to test differential change between the Web group and the print group detected no differences between the two groups on the three measures of stress,44750,44909,True
4756971,13528,no significant difference,"The postoperative VAS pain at 4, 12, 24 and 48 hours were not significantly different between both groups.",18998,19105,True
5827476,13549,no significant difference,"There was no significant difference in incidence of shoulder pain, nausea and vomiting between the groups",4792,4897,True
5789501,13764,no significant difference,"Both the groups showed statistically similar improvement of VAS, range of motion and SPADI at 4-week (P > 0.05) follow-up.",4830,4973,True
2921405,13778,significantly decreased,Incidence of pneumonia was reduced by 24% (95% CI: 0 to 42%; p = 0.05) and severe acute lower respiratory infection (ALRI) by 35% (95% CI: 0 to 58%; p = 0.05).,7147,7307,True
5642889,13301,no significant difference,"The use of therapeutic uterotonics was higher in the control group, but there was no significant difference between groups (39.5% vs. 50.6%, respectively, RR = 0.79, 95% CI = 0.58–1.09)",48898,49083,True
4364332,13722,significantly increase,"The £100 incentive offer increased positive response to the first invitation letter from 24.7% to 31.6%, an increase of 6.9% (P < 0.05)",5155,5307,True
3525331,13142,significantly decreased,"Compared with the placebo group, the CXDT-HFG group showed significant reduction in migraine days and attacks frequency at week 12 and follow-up period (P < 0.05)",7461,7641,True
5561588,13617,significantly increase,"maximum block was recorded slightly later at the adductor pollicis muscle compared to the trapezius muscle: 2.8 ± 1.1 versus 2.5 ± 1.1 min, respectively, (mean ± SD; P = 0.006)",22369,22562,True
5055753,13480,significantly decreased,"the percentages of patients in the agitated and heavily sedated group were significantly higher in the midazolam group, compared to this in the clonidine group (P = 0.002 and 0.014; respectively)",18661,18856,True
2556743,13429,significantly increase,"the amount of HES and the total amount of fluid (including crystalloid, HES, and blood products) was significantly greater in group I than in group C (Table 2).",21488,21687,True
3681405,13680,significantly decreased,"the median survival time (MST) in the preoperative chemotherapy arm was lower than that of surgery-alone arm (MST, 45.42 months vs 57.59 months) (P = 0.016).",4522,4698,True
3695249,13536,significantly decreased,"Six patients (17.1%) in the ondansetron group, 5 (14.3%) in the ramosetron group, and none (0%) in the palonosetron group (P = 0.041) requested disconnection of the IV-PCA pumps because of intractable nausea and/or vomiting after surgery mostly within 12 h.",16535,16792,True
3682309,13847,no significant difference,"Net ultrafiltration, L/day	1.7 ± 2.2	0.8 ± 4.1	0.98",31399,31513,True
1578590,11410,significantly decreased,Beta-blocked patients who received early atropine (Group A&B) had a significantly lower double product (p = 0.008),4832,4946,True
3680603,13745,no significant difference,"no statistical significant differences were observed between the two groups in the duration of mechanical ventilator support, ICU stay, chest tube drainage for postoperative 6 hours, chest tube indwelling time, hospital stay, transfusion amounts, or postoperative complications (p>0.05) (",15369,15657,True
3261693,12164,significantly increase,Mean improvement in VA was significantly greater in implanted than non-implanted eyes at 1 (P = 0.0047) and 3 months (P = 0.0015),4336,4500,True
4748323,11775,no significant difference,"Post hoc analysis revealed a significantly larger effect in favour of the high-adherence group compared to the control group for fall risk (p = 0.031), postural sway (p = 0.046), stepping reaction time (p = 0.041), executive functioning (p = 0.044), and quality of life (p for trend = 0.052).",8895,9255,True
5822859,13836,no significant difference,"Mean FOPI in IUGR fetuses (n = 15) was 3.70 ± 0.99 (3.15–4.26); in the group II (n = 12), it was 2.84 ± 0.69 (2.40–3.28), and in the group III (n = 13), it was 2.77 ± 0.44 (2.50–3.04) (p=0.004)",6511,6772,True
2556743,13431,significantly decreased,"The number of postoperative complications per patient (1.4 ± 2.1 versus 3.9 ± 2.8, P < 0.05), as well as the median duration of mechanical ventilation (1 versus 5 days, P < 0.05) and stay in the intensive care unit (3 versus 9 days, P < 0.01) was also lower in group I.",5291,5620,True
5561409,11817,significantly increase,"On the nights with nicotine patch, as compared to the nights with placebo patch, TST (321.8 minutes vs. 422.7 minutes, p<0.01) and sleep efficiency (72.5% vs. 91.6%, p<0.01) were decreased and wakefulness after sleep onset (WASO) (97.8 minutes vs. 23.8 minutes, p<0.01), sleep latency to stage 2 (23.7 minutes vs 9.2 minutes, p<0.01), and sleep latency to REM stage (105.1 minutes vs. 74.9 minutes, p=0.05) were increased.",18042,18465,True
5438446,12301,significantly decreased,"The median number of visits to general practitioners for EDGE versus usual care were 4 versus 5.5 (P=.06) and to practice nurses were 1.5 versus 2.5 (P=.03), respectively",9905,10109,True
1783656,11615,significantly increase,"For the postprandial study the glucose incremental area under the curve (IAUC) following the IE meal was 40% greater than after either other meal (p < 0.001),",4722,4881,True
5984011,11703,no significant difference,No significant differences were observed among the three groups with respect to arousal score before treatment (p=0.07) and four (p=0.75) and eight (p=0.21) weeks after the intervention,27033,27218,True
5599826,13423,significantly decreased,eye open center of pressure-x (EO CoP-x) was significantly (p<0.05) decreased in AR group and yoga group.,11632,11737,True
4753023,13648,no significant difference,"the mean of birth weight in experimental group and control group were 3391/56 ± 422, 3314/06 ± 341, respectively and it was not significant difference (p = 0.2)",4729,4890,True
3499555,13435,significantly increase,mRNA testing has significantly higher specificity and PPV than DNA testing,91107,91182,True
3687098,13566,significantly increase,The incidence rate of the adverse event of constipation was higher in the sitagliptin group (2.3) than in the non-exposed group (1.8),37391,37525,True
3488177,12965,significantly decreased,Range of motion was 11° more in the non-tourniquet group (p = 0.001 at 2 years).,4753,4833,True
3681405,13682,no significant difference,"There were not significant differences between the two arms in the survival rates of stage I and stage IIIA NSCLC (log-rank P = 0.734; log-rank P = 0.051, respectively).",15356,15559,True
5066860,13456,significantly decreased,"a significant reduction in triglycerides, total and low-density lipoprotein cholesterol plasma levels",5559,5661,True
5866333,13741,significantly increase,"Sitagliptin enhanced stimulated GH secretion (P<0.01 versus placebo, for 30 minutes) and free insulin–like growth factor‐1 (P<0.001 versus placebo,",7610,7847,True
1925104,11272,significantly increase,". In the presence of a simultaneous distractor, the accuracy decreased (47%, F(1,11) = 23.90, p < 0.001) and the response time increased significantly (1369 ms, F(1,5) = 13.08, p < 0.05).",8821,9009,True
3751568,13848,significantly decreased,"Statistically significant pre-post improvements were made in thigh strength, child report of knee pain,",30303,30407,True
5769181,12544,significantly increase,"after intervention, the total mean score of self-care in all aspects of diabetes care for children was significantly higher in the experimental group (p < 0.001)",4553,4731,True
2699722,12607,no significant difference,"Interventions had no effect on LDL cholesterol values (P = 0.64),",4817,4902,True
3131514,12753,no significant difference,"Peripheral glucose uptake was not reduced by prednisolone 7.5 mg,",5103,5168,True
3680603,13744,no significant difference,"o groups. There were no statistical differences between fibrinogen, creatinine, lactate, and aspartate aminotransferase (AST) in the two groups",15138,15282,True
5878866,13877,no significant difference,t nine patients (22.5%) complained of nausea/vomiting in the TENS group compared to thirteen patients (32.5%) in the fentanyl group (P = 0.31).,6625,6785,True
3681405,13681,significantly decreased,"he median survival time (MST) in the preoperative chemotherapy arm was lower than that of surgery-alone arm (MST, 45.42 months vs 57.59 months) (P = 0.016).",4524,4698,True
1174954,13864,no significant difference,"The group given risedronate at 15 mg showed a trend towards improvement from baseline values, although the differences were not statistically significant (P values from 0.10 to 0.33).",22224,22424,True
3717757,13821,no significant difference,"HR genotype persistence was 30.4% (7/23) and 27.0% (17/63) in the control and vaccine arms, respectively (p=0.75).",44168,44282,True
5735450,13227,significantly decreased,"Incidence of coughing and POST at immediately, 1 h and 24 h postoperatively was significantly higher in air group compared to lignocaine group",4814,4957,True
3499555,13434,significantly increase,"mRNA had significantly more inadequate samples (36 vs. 14, p = 0.007).",36878,36949,True
3724383,13823,significantly increase,"After the treatment, stool frequency increased in both groups (P < 0.001), with greater increase in synbiotic + mineral oil group (P = 0.001).",4553,4733,True
1087853,11265,no significant difference,Statistical analysis revealed no significant differences in the mean HTLs of PTA and mean shifts of TEOAE's before and after genuine and/or sham mobile phone EMF 10 min exposure,4189,4366,True
3544627,13190,significantly decreased,participants rated less hunger and tended to rate lower desire-to-eat and greater satiety at 60min following the slow condition. T,39090,39220,True
3544627,13190,significantly decreased,"in the slow condition, hunger was significantly higher at 5, 10, 15, and 20min (p < 0.001) and was significantly lower at 60min (p = 0.003) compared with the fast condition",28936,29108,True
1968186,11274,significantly increase,"Response rates were 58% for CMF and 29% for epirubicin (chi 2 = 3.51, 1 d.f., P > 0.05).",1974,2062,True
5707237,12731,significantly decreased,showing the CG more connectivity between the left dorsal posterior cingulate cortex Brodmann Area (BA31) and the left piriform cortex (BA27) compared to the REHACOP group (t = 3.96; p = 0.04 FDR-corrected).,36119,36360,True
3695250,13595,no significant difference,"VAS scores for pain at rest or with movement at 1, 6, 24 and 48 h postoperatively were similar among the three groups",13431,13549,True
5873437,13589,significantly increase,Lille score calculation over that period showed 74.7% were responders (Lille < 0.45) in the ELAD group versus 47% in the control group (P < 0.01),82441,82606,True
2596788,12440,significantly increase,The GERD -education group scored at both times higher than the control group (p < 0.001).,19201,19291,True
5842245,13723,no significant difference,"Fisher’s exact test (two-tailed) gave a p value of 0.842 on comparing the number of participants who did at least one session of either intervention (iMBI or iMT),",33808,33989,True
5791469,11846,significantly increase,"pairwise comparison between groups indicated that there was statistically significant difference among face-to-face and control groups (P = 0.001), and group education and control group (P = 0.001) in terms of variable of informed choice",22762,23034,True
4390525,13881,,"In three groups of patients (G1–G3), a statistically significant (p < 0.05) saphenous nerve lesion was identified two weeks after the surgery.",-1,-1,False
3258705,13669,no significant difference,"he mean duration of infertility was 5.98 ±0.55 years in the control group and 7.81 ±1.37 years in the oestradiol group, but this difference was not statistically significant (P > 0.05).",14161,14364,True
4358417,13612,significantly decreased,"Abdominal total fat area, abdominal visceral fat area, body weight, and body mass index decreased significantly in the rosehip group at week 12 compared with their baseline levels (P<0.01) after receiving the rosehip tablet intake, and the decreases in these parameters were significantly higher when compared with those in the placebo group.",4946,5306,True
5830079,12027,no significant difference,There was no statistically significant effect on any other neonatal morbidity.,5555,5633,True
1968304,11430,no significant difference,"These findings suggest that, in clinical trials of adjuvant therapy for stage 2 breast cancer, the log rank test may be more sensitive to increases in tumour-related survival time than to increases in cured fraction.",2376,2593,True
3714386,12876,significantly increase,Patient and surgeon satisfaction scores were higher in group E and group NS (p<0.05) (,13997,14083,True
4360612,13445,significantly increase,"Six-month satisfaction rates were higher in the surgery group compared to the NSM group (79.0 vs. 27.3% very satisfied, p<.0001);",54700,54829,True
3659156,13464,significantly decreased,"Therapy based on impedance cardiography significantly increased the reduction in office systolic blood pressure (11.0 vs. 17.3 mmHg; p=0.008) and diastolic blood pressure (7.7 vs. 12.2 mmHg; p=0.0008); as well as 24-h mean systolic blood pressure (9.8 vs. 14.2 mmHg; p=0.026), daytime systolic blood pressure (10.5 vs. 14.8 mmHg; p=0.040), and night-time systolic blood pressure (7.7 vs. 12.2 mmHg; p=0.032).",5648,6141,True
3606616,11810,significantly increase,Mothers in the experimental group (n = 53) had a more positive breastfeeding experience according to the Breastfeeding Emotional Scale during the intervention than mothers in the control group (n = 50) (p-value = 0.022).,5898,6119,True
2699714,13773,significantly decreased,A1C at week 24 was lower in the etanercept group (5.91 ± 0.5%) compared with that in the placebo group (6.98 ± 1.2%; P < 0.05),5306,5450,True
4391304,12994,significantly increase,"After FM intake, fecal fat levels were significantly increased compared with those observed before FM intake in the active FM group, whereas no increase was observed in the control FM group",38244,38433,True
5845721,13516,no significant difference,No significant differences in changes in cardiovascular health indicators were observed between groups (p > 0.05),37161,37294,True
5739620,13872,significantly increase,"A significantly higher number of patients treated in the erythromycin arm developed moderate or severe skin toxicity according to WoMo score, i.e. ≥ 20 points (30/39 versus 23/41 patients, P = .049);",26296,26529,True
4265717,13573,significantly increase,"At both the 6- and the 12-month follow-ups, treatment outcomes (reduction in scores and positive provocative stress test) were significantly better in the urodynamic testing group than in the office evaluation only group (p-values significant for all outcomes).",5386,5647,True
1590049,11446,significantly decreased,"a mean rise of 50 × 106/L non CD3 lymphocytes during the first 24 weeks in the placebo arm compared with a mean decrease of 127 × 106/L from baseline in the active arm, a difference of 177 × 106/L (SE = 31, p < 0.001).",31411,31663,True
5883528,12952,significantly decreased,"The AUC(0–240) for the glucose response was significantly lower following HIT than MCT (10%, P = 0.008).",8364,8496,True
5654748,13471,significantly increase,"The Web 2.0 group had significantly higher average number of days per week with a step entry, average time per week on the website and average number of website visits per week at 0–3, 3–12 and 12–18 months compared with the Web 1.0 group",39607,39845,True
4796457,12590,significantly decreased,"before and after the treatment, a significantly statistical difference was observed in the number of urinary incontinence frequencies. (The experimental group: p = 0.001 and the control group: p = 0.002)",18315,18518,True
4796457,12590,significantly decreased,after the treatment was observed a significant statistical difference (p = 0.04),18614,18694,True
4218764,13827,significantly decreased,The cumulative sufentanil consumption in the PVB group (54.3 ± 12.1 μg) at 24 postoperative hours was more than 20% less than that of the control group (68.1 ± 9.9 μg) (P < 0.001).,5693,5890,True
4360612,13448,significantly increase,The difference in success rates was 56.6% (95% CI 41.4-70.0%) and the posterior probability that the success rate was higher in the SI joint fusion group was >0.999.,44236,44402,True
4232915,13045,no significant difference,"Both liarozole groups presented a higher number of AEs than the placebo group; however, the difference between groups was not significant (liarozole 75 or 150 mg vs. placebo, P ≥ 0·062),",33010,33230,True
3643134,12489,significantly increase,"students in the simulator group were significantly more likely to define the steps of cesarean section (91% vs 61.5%),",3868,3987,True
5440036,13438,significantly decreased,"Compared with Group P2.5, the CR rate was significantly improved at all intervals in Group P+D",4876,4970,True
4307366,12089,significantly decreased,a decrease in the subscales of self-isolation (p=0.004) and insecure/anxious (p=0.031) in risperidone group was significantly different from the buspirone group;,16705,16866,True
4987981,13296,no significant difference,"FPG (mg/dl)	2.2 ± 10.0	0.312	15.2 ± 19.2	0.002f 	20.5 ± 17.4	<0.001f 	0.021c, 0.002d,0.577e
Triglycerides (mg/dl)	1.1 ± 43.3	0.903	44.3 ± 45.4	<0.001f 	53.3 ± 36.9	<0.001f 	0.004c, 0.001d, 0.798e
HDL (mg/dl)	−1.7 ± 6.6	0.221	−1.9 ± 4.6	0.060	−1.5 ± 9.6	0.544	0.992c, 0.994d, 0.974e
SBP (mm Hg)	0.0 ± 8.6	1.000	1.7 ± 6.7	0.257	5.1 ± 6.3	0.005f 	0.725c, 0.094d, 0.354e
DBP (mm Hg)	0.3 ± 7.9	0.876	1.7 ± 4.2	0.077	4.1 ± 5.5	0.009f 	0.546c, 0.085d, 0.475e
Total Cholesterol (mg/dl)	1.4 ± 29.2	0.816	21.8 ± 25.2	0.001f 	24.0 ± 29.5	0.005f 	0.049c, 0.042d, 0.970e",28230,29502,True
5769202,13855,no significant difference,both Bates exercises and Trataka Yoga Kriya were not significantly effective in reducing refractive errors and in improving visual acuity (P value of refractive error in right eye: 0.4250; left eye: 0.4596; P value of visual acuity in right eye: 0.5691; left eye: 0.8952).,5034,5357,True
3611074,13469,no significant difference,The total number of patients displaying EA was 16 (41%) in the control group and 13 (32%) in the ketorolac group (P = 0.526),16249,16373,True
3622018,13478,no significant difference,This suggests that all interventions positively impacted QOL as measured by FACT-G.Table 7,66892,67011,True
3622018,13478,no significant difference,"PANAS-negative affect	Baseline	21.22 (9.96)	20.53 (6.78)	20.85 (7.39)
Post	17.47 (8.52)	16.78 (6.28)	17.35 (6.12)
Follow-up	19.23 (9.45)	15.57 (6.85)	16.88 (6.21)
PANAS -positive affect	Baseline	28.44 (7.76)	27.84 (6.70)	29.00 (8.02)
Post	29.24 (7.80)	31.11 (7.36)	30.75 (6.55)
Follow-up	31.77 (6.47)	34.14 (7.20)	33.76 (6.30)",70887,71866,True
4687062,13555,significantly increase,"At 4 days after PCI and injection, there was a clear correlation between anti-inflammatory and pro-inflammatory cytokines in the BMMNC group (Kendall’s tau 0.7, p<0.001) but not in the control group (Kendall`s tau 0.3, p = 0.17).",48331,48560,True
3668104,13751,,"no single answer, time sensitive",-1,-1,False
3493727,13080,no significant difference,There were three cases of mild hypoxemia in the propofol group and one in the combination group (p=0.362),17393,17498,True
4162033,13580,no significant difference,There was found no relationship between different doses of atorvastatin prescribed and ALT/AST changes in the patients.,4305,4424,True
3724383,13824,significantly decreased,"Straining at defecation, incomplete evacuation, and soiling decreased in both groups (P < 0.001), but more decrease was seen in the synbiotic + mineral oil group (P < 0.05).",4868,5081,True
4210953,13458,no significant difference,"Intervention and control groups did not differ significantly on their intake PHQ, GAD, or WSAS scores",28113,28215,True
5725027,13711,significantly increase,"The QoR-15 scores were significantly higher in the group D than in the group S on postoperative day (POD) 1, 2, 3 and 5 (P < 0.05).",5030,5162,True
